accel_x1,accel_y1,accel_z1,accel_x2,accel_y2,accel_z2,accel_x3,accel_y3,accel_z3,accel_x4,accel_y4,accel_z4,accel_x5,accel_y5,accel_z5,accel_x6,accel_y6,accel_z6,accel_x7,accel_y7,accel_z7,accel_x8,accel_y8,accel_z8,accel_x9,accel_y9,accel_z9,accel_x10,accel_y10,accel_z10,accel_x11,accel_y11,accel_z11,move12
-1.5016812884159212,-0.18535396656179778,0.031415926535897934,-1.533097214951819,-0.1774999849278233,0.023561944901923447,-1.5378096039322038,-0.12095131716320706,0.0,-1.533097214951819,-0.1382300767579509,0.023561944901923447,-1.534668011278614,-0.09424777960769379,-0.014137166941154067,-1.5236724369910497,-0.04398229715025711,-0.05183627878423159,-1.5283848259714345,-0.07853981633974483,-0.007853981633974483,-1.5409511965857936,-0.15079644737231007,0.010995574287564277,-1.5283848259714345,-0.09581857593448868,-0.0015707963267948967,-1.5362388076054088,-0.053407075111026485,-0.025132741228718346,-1.533097214951819,-0.10524335389525807,-0.006283185307179587,0
-1.5268140296446395,-0.12095131716320706,-0.00471238898038469,-1.5315264186250244,-0.0895353906273091,0.00471238898038469,-1.533097214951819,-0.09267698328089889,0.01884955592153876,-1.518960048010665,-0.09267698328089889,-0.00942477796076938,-1.5378096039322038,-0.06597344572538566,0.0031415926535897933,-1.5126768627034854,-0.07225663103256526,-0.028274333882308135,-1.5205308443374599,-0.07696902001294993,-0.03612831551628263,-1.5315264186250244,-0.06440264939859076,-0.00471238898038469,-1.5409511965857936,-0.039269908169872414,-0.0015707963267948967,-1.5221016406642547,-0.06754424205218056,-0.04084070449666732,-1.5362388076054088,-0.10681415022205297,-0.00942477796076938,0
-1.5283848259714345,-0.10210176124166828,-0.0015707963267948967,-1.5409511965857936,-0.09267698328089889,0.0,-1.518960048010665,-0.13194689145077132,-0.015707963267948967,-1.567654734141307,-0.010995574287564277,0.04869468613064179,-1.5440927892393834,-0.09267698328089889,0.029845130209103038,-1.5582299561805373,-0.059690260418206076,0.06126105674500098,-1.518960048010665,-0.053407075111026485,-0.05183627878423159,-1.5299556222982293,-0.11780972450961726,0.0,-1.5268140296446395,-0.03612831551628263,-0.03612831551628263,-1.5393804002589988,-0.08011061266653972,0.007853981633974483,-1.5519467708733579,-0.07539822368615504,0.028274333882308135,0
-1.5299556222982293,-0.05183627878423159,-0.02042035224833366,-1.5378096039322038,-0.0895353906273091,0.014137166941154067,-1.5221016406642547,-0.07382742735936014,0.00471238898038469,-1.548805178219768,-0.045553093477052,0.031415926535897934,-1.5142476590302805,-0.04398229715025711,-0.034557519189487726,-1.5409511965857936,-0.05026548245743669,0.0031415926535897933,-1.5315264186250244,-0.05183627878423159,0.03612831551628263,-1.5409511965857936,-0.045553093477052,0.015707963267948967,-1.5111060663766904,-0.053407075111026485,-0.00471238898038469,-1.5519467708733579,-0.03769911184307752,0.03298672286269283,-1.5425219929125886,-0.04241150082346221,0.017278759594743863,0
-1.5566591598537427,-0.047123889803846894,0.034557519189487726,-1.5158184553570753,-0.07539822368615504,-0.00471238898038469,-1.5268140296446395,-0.06126105674500098,0.012566370614359173,-1.5503759745465628,-0.01884955592153876,0.025132741228718346,-1.5236724369910497,-0.08482300164692443,-0.034557519189487726,-1.5440927892393834,-0.03298672286269283,0.014137166941154067,-1.5283848259714345,-0.053407075111026485,0.025132741228718346,-1.5409511965857936,-0.07853981633974483,0.01884955592153876,-1.5205308443374599,-0.04398229715025711,-0.028274333882308135,-1.547234381892973,-0.047123889803846894,0.025132741228718346,-1.518960048010665,-0.04241150082346221,0.006283185307179587,0
-1.5456635855661782,-0.06440264939859076,0.023561944901923447,-1.5252432333178447,-0.03769911184307752,0.0,-1.5362388076054088,-0.06126105674500098,0.012566370614359173,-1.5126768627034854,-0.045553093477052,0.0031415926535897933,-1.5550883635269477,-0.06754424205218056,0.031415926535897934,-1.5378096039322038,-0.06754424205218056,0.012566370614359173,-1.5268140296446395,-0.06283185307179587,-0.007853981633974483,-1.5236724369910497,-0.06283185307179587,0.00471238898038469,-1.548805178219768,-0.07068583470577035,0.00942477796076938,-1.5252432333178447,-0.04398229715025711,0.0031415926535897933,-1.5315264186250244,-0.07068583470577035,0.00942477796076938,0
-1.5456635855661782,-0.034557519189487726,0.01884955592153876,-1.5142476590302805,-0.06440264939859076,-0.03612831551628263,-1.5456635855661782,-0.07068583470577035,0.03612831551628263,-1.5393804002589988,-0.06911503837897545,0.04241150082346221,-1.5456635855661782,-0.05654866776461627,0.017278759594743863,-1.5252432333178447,-0.034557519189487726,0.014137166941154067,-1.5440927892393834,-0.06440264939859076,0.026703537555513242,-1.518960048010665,-0.06911503837897545,-0.00942477796076938,-1.5456635855661782,-0.06126105674500098,0.03298672286269283,-1.5252432333178447,-0.06440264939859076,0.00942477796076938,-1.5173892516838703,-0.06126105674500098,0.006283185307179587,0
-1.5440927892393834,-0.04084070449666732,0.029845130209103038,-1.5393804002589988,-0.054977871437821374,0.031415926535897934,-1.5252432333178447,-0.031415926535897934,0.025132741228718346,-1.5283848259714345,-0.06911503837897545,0.0,-1.5440927892393834,-0.039269908169872414,0.021991148575128554,-1.5252432333178447,-0.06440264939859076,0.00942477796076938,-1.5221016406642547,-0.06126105674500098,-0.017278759594743863,-1.548805178219768,-0.045553093477052,0.012566370614359173,-1.5205308443374599,-0.06597344572538566,0.006283185307179587,-1.5440927892393834,-0.05183627878423159,0.017278759594743863,-1.5221016406642547,-0.025132741228718346,0.00942477796076938,0
-1.5236724369910497,-0.07225663103256526,-0.00471238898038469,-1.5252432333178447,-0.054977871437821374,-0.00471238898038469,-1.5393804002589988,-0.047123889803846894,-0.010995574287564277,-1.534668011278614,-0.053407075111026485,0.007853981633974483,-1.5221016406642547,-0.053407075111026485,-0.006283185307179587,-1.5268140296446395,-0.06754424205218056,0.0015707963267948967,-1.5503759745465628,-0.039269908169872414,0.029845130209103038,-1.5205308443374599,-0.05026548245743669,0.007853981633974483,-1.5268140296446395,-0.047123889803846894,0.0015707963267948967,-1.5393804002589988,-0.059690260418206076,0.012566370614359173,-1.533097214951819,-0.025132741228718346,-0.0031415926535897933,0
-1.5456635855661782,-0.05183627878423159,0.028274333882308135,-1.518960048010665,-0.07539822368615504,0.0,-1.5456635855661782,-0.07539822368615504,0.034557519189487726,-1.5393804002589988,-0.05026548245743669,0.026703537555513242,-1.5425219929125886,-0.031415926535897934,0.026703537555513242,-1.5111060663766904,-0.06911503837897545,-0.02042035224833366,-1.548805178219768,-0.04398229715025711,0.023561944901923447,-1.5425219929125886,-0.025132741228718346,0.025132741228718346,-1.5362388076054088,-0.04869468613064179,0.017278759594743863,-1.5205308443374599,-0.07068583470577035,0.0,-1.5456635855661782,-0.06126105674500098,0.026703537555513242,0
-1.5362388076054088,-0.05811946409141117,0.029845130209103038,-1.5315264186250244,-0.03612831551628263,-0.0015707963267948967,-1.5126768627034854,-0.07382742735936014,-0.029845130209103038,-1.5582299561805373,-0.028274333882308135,0.025132741228718346,-1.5252432333178447,-0.04241150082346221,0.015707963267948967,-1.5456635855661782,-0.045553093477052,0.031415926535897934,-1.5425219929125886,-0.039269908169872414,0.029845130209103038,-1.5221016406642547,-0.07225663103256526,0.0,-1.547234381892973,-0.06126105674500098,0.01884955592153876,-1.534668011278614,-0.039269908169872414,0.014137166941154067,-1.5205308443374599,0.02042035224833366,-0.00471238898038469,0
-1.5378096039322038,-0.14451326206513052,-0.028274333882308135,-1.4325662500369456,0.0,0.04084070449666732,-1.0068804454755287,-1.4388494353441252,0.2387610416728243,-0.8498008127960391,-1.385442360233099,0.22619467105846508,-0.6518804756198822,-1.441991027997715,-0.07068583470577035,-0.5183627878423159,-1.7640042749906688,0.06283185307179587,-0.3895574890451343,-1.3995795271742528,0.02042035224833366,-0.4696681017116741,-1.580221104755666,0.17592918860102844,-0.31730085801256913,-1.8158405537749007,0.27174776453551713,-0.22776546738526,-1.471836158206818,0.3549999698556466,-0.26703537555513246,-1.4451326206513047,0.1413716694115407,0
-0.2780309498426967,-1.580221104755666,0.0895353906273091,-0.13194689145077132,-1.6069246423111794,-0.15236724369910498,-0.10524335389525807,-1.7875662198925926,0.39269908169872414,-0.20106192982974677,-1.518960048010665,0.10838494654884785,-0.17121679962064373,-1.2519246724555326,-0.36128315516282616,0.014137166941154067,-1.429424657383356,0.03298672286269283,-0.026703537555513242,-1.4796901398407927,-0.2324778563656447,-0.10210176124166828,-1.5032520847427162,-0.35028758087526196,-0.20734511513692636,-1.4922565104551517,-0.5026548245743669,-0.19477874452256716,-1.5755087157752812,-0.034557519189487726,-0.16179202165987436,-1.4828317324943823,-0.5874778262212914,0
-0.08796459430051422,-1.6524777357882312,-0.2167698930976957,-0.12566370614359174,-1.5535175672001529,-0.10838494654884785,-0.0895353906273091,-1.6807520696705394,-0.11466813185602744,-0.11780972450961726,-1.5315264186250244,-0.2528982086139784,-0.1774999849278233,-1.4922565104551517,-0.19792033717615698,-0.19949113350295186,-1.6289157908863077,-0.3549999698556466,-0.334579617607313,-1.6964600329384885,-0.07853981633974483,-0.7759733854366789,-1.3163273218541234,-0.2796017461694916,-1.1058406140636072,-0.9456193887305276,-0.2984513020910303,-1.3571680263507908,-0.6063273821428301,0.2544690049407733,-1.4671237692264334,-0.4885176576332128,-0.10524335389525807,0
-1.4262830647297662,-0.6958627727701392,0.07225663103256526,-1.4058627124814325,-0.5796238445873169,-0.11466813185602744,-0.9754645189396307,-0.4948008429403924,-0.18064157758141308,-0.5827654372409066,-1.152964503867454,-0.06597344572538566,-0.10681415022205297,-2.1032962815783667,-0.04241150082346221,-0.2466150233067988,-1.9540706305328512,-0.10524335389525807,-0.47595128701885364,-1.6289157908863077,-0.11780972450961726,-0.7634070148223198,-1.032013186704247,-0.4461061568097506,-0.7178539213452678,-1.2126547642856602,0.47909287967244346,-0.53249995478347,-1.033583983031042,1.1718140597889928,-0.5183627878423159,-2.20382724649324,1.0414379646650165,0
-0.8670795723907828,-0.6581636609270617,0.2199114857512855,-1.0430087609918113,-1.2487830798019428,0.36128315516282616,-1.082278669161684,-1.3288936924684827,0.19006635554218249,-1.3006193585861743,-0.9220574438286044,-0.039269908169872414,-1.5095352700498956,-0.44139376782936596,0.11466813185602744,-1.1671016708086082,-0.8011061266653973,-0.04869468613064179,-1.5456635855661782,0.1303760951239764,-0.09267698328089889,-1.4624113802460488,0.05183627878423159,-0.38013271108436497,-1.5315264186250244,-0.26703537555513246,0.034557519189487726,-1.5425219929125886,-0.15707963267948966,0.07382742735936014,-1.5158184553570753,-0.05183627878423159,-0.053407075111026485,0
-1.534668011278614,-0.182212373908208,-0.010995574287564277,-1.5550883635269477,-0.14451326206513052,0.0,-1.5378096039322038,-0.09267698328089889,0.00942477796076938,-1.534668011278614,-0.10053096491487339,0.014137166941154067,-1.5393804002589988,-0.11938052083641215,0.04084070449666732,-1.5378096039322038,-0.017278759594743863,-0.0015707963267948967,-1.547234381892973,-0.09581857593448868,0.0,-1.5252432333178447,-0.09896016858807849,-0.045553093477052,-1.5456635855661782,-0.05654866776461627,0.07068583470577035,-1.5221016406642547,-0.07539822368615504,-0.05811946409141117,-1.5142476590302805,-0.07225663103256526,-0.08796459430051422,0
-1.548805178219768,-0.0031415926535897933,-0.025132741228718346,-1.4215706757493816,-0.1382300767579509,-0.3895574890451343,-1.6163494202719484,0.06283185307179587,0.6613052535806515,-1.5503759745465628,0.09896016858807849,0.182212373908208,-1.5283848259714345,0.014137166941154067,0.05183627878423159,-1.5268140296446395,-0.04084070449666732,0.11780972450961726,-1.5236724369910497,0.03612831551628263,0.09896016858807849,-1.5268140296446395,0.04084070449666732,0.10995574287564275,-1.5252432333178447,0.010995574287564277,0.1460840583919254,-1.5221016406642547,0.04869468613064179,0.12409290981679685,-1.5236724369910497,0.08639379797371932,0.11938052083641215,0
-1.5126768627034854,0.17592918860102844,0.15865042900628457,-1.5409511965857936,0.23719024534602942,0.20891591146372127,-1.5158184553570753,0.17121679962064373,0.18849555921538758,-1.5079644737231006,0.17278759594743864,0.11780972450961726,-1.5111060663766904,0.15865042900628457,0.1413716694115407,-1.5079644737231006,0.25918139392115797,0.13665928043115602,-1.5016812884159212,0.11466813185602744,0.14922565104551516,-1.4969688994355363,0.053407075111026485,0.19477874452256716,-1.5063936773963058,-0.12252211349000196,0.3534291735288517,-1.4922565104551517,-0.13351768777756623,0.32672563597333854,-1.504822881069511,-0.12252211349000196,0.3659955441432109,0
-1.5299556222982293,-0.08482300164692443,0.40212385965949354,-1.4875441214747671,-0.20106192982974677,0.2748893571891069,-1.4985396957623311,-0.28902652413026103,0.21205750411731106,-1.4828317324943823,-0.2607521902479528,0.11938052083641215,-1.5252432333178447,-0.22933626371205487,0.18064157758141308,-1.4985396957623311,-0.27331856086231204,0.12252211349000196,-1.5425219929125886,-0.21519909677090085,0.30316369107141505,-1.5001104920891264,-0.25761059759436306,0.16493361431346415,-1.5315264186250244,-0.2403318379996192,0.25132741228718347,-1.5692255304681018,-0.2167698930976957,0.2780309498426967,-1.4624113802460488,-0.2544690049407733,-0.05811946409141117,0
-1.4953981031087415,-0.32672563597333854,0.025132741228718346,-1.5315264186250244,-0.26703537555513246,0.07225663103256526,-1.5095352700498956,-0.3141592653589793,0.0,-1.5221016406642547,-0.3078760800517997,0.021991148575128554,-1.5393804002589988,-0.28902652413026103,0.034557519189487726,-1.5016812884159212,-0.2921681167838508,0.00942477796076938,-1.5268140296446395,-0.30316369107141505,0.026703537555513242,-1.5456635855661782,-0.33143802495372315,0.059690260418206076,-1.5315264186250244,-0.2403318379996192,0.026703537555513242,-1.484402528821177,-0.32672563597333854,-0.19006635554218249,-1.4388494353441252,-0.30944687637859464,-0.44139376782936596,0
-1.448274213304895,-0.26389378290154264,-0.516791991515521,-1.4105751014618173,-0.35185837720205687,-0.46181412007769956,-1.4828317324943823,-0.3361504139341079,-0.26703537555513246,-1.4922565104551517,-0.2748893571891069,-0.30944687637859464,-1.4765485471872029,-0.32201324699295375,-0.2843141351498763,-1.5111060663766904,-0.2324778563656447,-0.2481858196335937,-1.4859733251479723,-0.2167698930976957,-0.29530970943744056,-1.4812609361675875,-0.23090706003884978,-0.3141592653589793,-1.4891149178015621,-0.2481858196335937,-0.3204424506661589,-1.490685714128357,-0.23090706003884978,-0.3440043955680823,-1.4859733251479723,-0.2387610416728243,-0.2905973204570559,0
-1.4922565104551517,-0.2199114857512855,-0.2858849314766712,-1.5032520847427162,-0.26703537555513246,-0.2686061718819273,-1.5001104920891264,-0.21048670779051615,-0.2905973204570559,-1.5221016406642547,-0.22933626371205487,-0.25603980126756815,-1.5032520847427162,-0.2167698930976957,-0.1790707812546182,-1.4105751014618173,-0.2246238747316702,-0.6188937527571893,-1.3964379345206632,-0.23090706003884978,-0.5701990666265474,-1.427853861056561,-0.22933626371205487,-0.4963716392671874,-1.4184290830957915,-0.16964600329384885,-0.5686282702997526,-1.4451326206513047,-0.15865042900628457,-0.5560618996853934,-1.4074335088082275,-0.19320794819577228,-0.5984734005088556,0
-1.3901547492134834,-0.1382300767579509,-0.6173229564303944,-1.3964379345206632,-0.16022122533307945,-0.6173229564303944,-1.4309954537101508,-0.14451326206513052,-0.5639158813193679,-1.4184290830957915,-0.17121679962064373,-0.576482251933727,-1.415287490442202,-0.17121679962064373,-0.5733406592801372,-1.441991027997715,-0.12252211349000196,-0.5073672135547516,-1.4011503235010478,-0.16493361431346415,-0.6126105674500096,-1.3823007675795091,-0.12252211349000196,-0.6298893270447535,-1.4262830647297662,-0.11466813185602744,-0.5843362335677016,-1.412145897788612,-0.11466813185602744,-0.6031857894892403,-1.4247122684029712,-0.10838494654884785,-0.5859070298944964,0
-1.413716694115407,-0.12095131716320706,-0.5623450849925731,-1.4105751014618173,-0.11623892818282235,-0.5623450849925731,-1.412145897788612,-0.12880529879718153,-0.5639158813193679,-1.4357078426905356,-0.10681415022205297,-0.5434955290710343,-1.4027211198278426,-0.10524335389525807,-0.5592034923389833,-1.413716694115407,-0.09424777960769379,-0.5717698629533424,-1.4199998794225863,-0.11309733552923254,-0.5639158813193679,-1.4168582867689967,-0.12409290981679685,-0.5953318078552658,-1.4247122684029712,-0.10681415022205297,-0.5686282702997526,-1.415287490442202,-0.11309733552923254,-0.5560618996853934,-1.4247122684029712,-0.0895353906273091,-0.5497787143782138,0
-1.429424657383356,-0.1350884841043611,-0.5654866776461628,-1.3995795271742528,-0.11623892818282235,-0.6173229564303944,-1.415287490442202,-0.07225663103256526,-0.6141813637768045,-1.4262830647297662,-0.13351768777756623,-0.5749114556069322,-1.36659280431156,-0.010995574287564277,-0.7241371066524475,-1.3241813034880978,-0.02042035224833366,-0.7319910882864218,-1.3336060814488673,0.10995574287564275,-0.7712609964562943,-1.3116149328737385,0.10838494654884785,-0.7806857744170635,-1.3288936924684827,0.08325220532012953,-0.7429866625739862,-1.3210397108345082,0.05654866776461627,-0.7461282552275759,-1.3147565255273284,0.05654866776461627,-0.7461282552275759,0
-1.3116149328737385,0.07853981633974483,-0.7555530331883452,-1.3257520998148926,0.10210176124166828,-0.7367034772668066,-1.3163273218541234,0.09424777960769379,-0.7367034772668066,-1.3210397108345082,0.11780972450961726,-0.7194247176720626,-1.3053317475665591,0.091106186954104,-0.7429866625739862,-1.3257520998148926,0.08325220532012953,-0.7225663103256523,-1.338318470429252,0.12252211349000196,-0.7194247176720626,-1.3241813034880978,0.0895353906273091,-0.7241371066524475,-1.3493140447168162,0.1382300767579509,-0.7037167544041137,-1.3336060814488673,0.17278759594743864,-0.7272786993060372,-1.3807299712527141,0.21362830044410594,-0.637743308678728,0
-1.3571680263507908,0.19006635554218249,-0.6047565858160352,-1.3885839528866886,0.16650441064025906,-0.5717698629533424,-1.3775883785991243,0.1382300767579509,-0.6063273821428301,-1.3870131565598938,0.1790707812546182,-0.6267477343911637,-1.371305193291945,0.15865042900628457,-0.592190215201676,-1.3995795271742528,0.18378317023500287,-0.5984734005088556,-1.3917255455402784,0.14765485471872028,-0.6000441968356505,-1.368163600638355,0.15550883635269477,-0.6220353454107791,-1.4231414720761766,0.20577431881013145,-0.5576326960121882,-1.4812609361675875,0.09896016858807849,-0.5686282702997526,-1.460840583919254,-0.029845130209103038,-0.4696681017116741,0
-1.490685714128357,0.04241150082346221,-0.4241150082346221,-1.4796901398407927,-0.021991148575128554,-0.3534291735288517,-1.5283848259714345,-0.023561944901923447,-0.2528982086139784,-1.4969688994355363,0.0031415926535897933,-0.28902652413026103,-1.504822881069511,-0.014137166941154067,-0.29688050576423547,-1.4953981031087415,0.0,-0.3078760800517997,-1.5142476590302805,0.0,-0.30316369107141505,-1.5393804002589988,-0.00471238898038469,-0.1869247628885927,-1.4938273067819468,0.04398229715025711,-0.2544690049407733,-1.5236724369910497,-0.010995574287564277,-0.2167698930976957,-1.5205308443374599,0.0,-0.22619467105846508,0
-1.5126768627034854,-0.014137166941154067,-0.2356194490192345,-1.5158184553570753,-0.021991148575128554,-0.23090706003884978,-1.5158184553570753,0.054977871437821374,-0.2528982086139784,-1.5299556222982293,-0.006283185307179587,-0.2214822820780804,-1.5111060663766904,-0.007853981633974483,-0.22776546738526,-1.5158184553570753,-0.010995574287564277,-0.20734511513692636,-1.5299556222982293,0.0,-0.21519909677090085,-1.534668011278614,-0.02042035224833366,-0.18849555921538758,-1.5252432333178447,-0.03298672286269283,-0.19320794819577228,-1.534668011278614,-0.00471238898038469,-0.20734511513692636,-1.5268140296446395,0.006283185307179587,-0.2356194490192345,0
-1.5221016406642547,0.0,-0.20577431881013145,-1.5111060663766904,-0.0031415926535897933,-0.22776546738526,-1.5173892516838703,-0.07068583470577035,-0.25132741228718347,-1.5598007525073323,-0.015707963267948967,-0.18535396656179778,-1.4372786390173304,0.06283185307179587,-0.2780309498426967,-1.5236724369910497,-0.05183627878423159,-0.12723450247038665,-1.533097214951819,-0.010995574287564277,-0.17435839227423355,-1.5393804002589988,-0.0015707963267948967,-0.1869247628885927,-1.533097214951819,0.0015707963267948967,-0.24190263432641412,-1.5205308443374599,-0.053407075111026485,-0.21519909677090085,-1.533097214951819,-0.047123889803846894,-0.18535396656179778,0
-1.518960048010665,-0.01884955592153876,-0.20263272615654165,-1.5315264186250244,-0.04398229715025711,-0.19320794819577228,-1.5268140296446395,-0.05811946409141117,-0.18378317023500287,-1.5205308443374599,-0.045553093477052,-0.18064157758141308,-1.5299556222982293,0.0,-0.16022122533307945,-1.5315264186250244,-0.03612831551628263,-0.18064157758141308,-1.5598007525073323,-0.034557519189487726,-0.1382300767579509,-1.5393804002589988,0.010995574287564277,-0.15236724369910498,-1.5268140296446395,-0.012566370614359173,-0.16022122533307945,-1.5315264186250244,-0.031415926535897934,-0.14765485471872028,-1.5299556222982293,-0.023561944901923447,-0.15079644737231007,0
